statement_id,arquivo,linha,sentenca,sujeito,predicado,objeto,predicado_canonico
BH-IHF-2026-APP-B-107,Apêndices.md,203,"Se durante Shoot-out ou contra-ataque rápido Goleiro defensor obstrui trajetória do atacante e causa contato físico, então Tiro de 6 Metros deve_ser_concedido.","Se durante Shoot-out ou contra-ataque rápido Goleiro defensor obstrui trajetória do atacante e causa contato físico, então Tiro de 6 Metros",deve_ser_concedido,,False
BH-IHF-2026-APP-B-108,Apêndices.md,204,"Se durante Shoot-out ou contra-ataque rápido Atleta defensor obstrui trajetória do atacante e causa contato físico, então Tiro de 6 Metros deve_ser_concedido.","Se durante Shoot-out ou contra-ataque rápido Atleta defensor obstrui trajetória do atacante e causa contato físico, então Tiro de 6 Metros",deve_ser_concedido,,False
BH-IHF-2026-APP-B-109,Apêndices.md,205,"Se durante Shoot-out ou contra-ataque rápido defensor obstrui trajetória do atacante e causa contato físico, então Suspensão ou Desqualificação deve_ser_aplicada.","Se durante Shoot-out ou contra-ataque rápido defensor obstrui trajetória do atacante e causa contato físico, então Suspensão ou Desqualificação",deve_ser_aplicada,,False
BH-IHF-2026-APP-B-110,Apêndices.md,206,Goleiro defensor sempre possui_responsabilidade por obstrução de trajetória com contato físico durante Shoot-out ou contra-ataque rápido.,Goleiro defensor sempre,possui_responsabilidade,por obstrução de trajetória com contato físico durante Shoot-out ou contra-ataque rápido,False
BH-IHF-2026-APP-B-111,Apêndices.md,207,Atleta defensor sempre possui_responsabilidade por obstrução de trajetória com contato físico durante Shoot-out ou contra-ataque rápido.,Atleta defensor sempre,possui_responsabilidade,por obstrução de trajetória com contato físico durante Shoot-out ou contra-ataque rápido,False
BH-IHF-2026-APP-C-001,Apêndices.md,239,Cada Equipe possui Área de Substituição para Jogadores de Linha.,Cada Equipe,possui,Área de Substituição para Jogadores de Linha,True
BH-IHF-2026-APP-C-002,Apêndices.md,240,A Área de Substituição possui_comprimento exatamente 15 metros.,A Área de Substituição,possui_comprimento,exatamente 15 metros,False
BH-IHF-2026-APP-C-003,Apêndices.md,241,A Área de Substituição possui_largura exatamente 3 metros.,A Área de Substituição,possui_largura,exatamente 3 metros,False
BH-IHF-2026-APP-C-004,Apêndices.md,242,As Áreas de Substituição são posicionadas nos dois lados da Quadra de Jogo fora da linha lateral.,As Áreas de Substituição são posicionadas nos dois lados da Quadra de Jogo fora da linha lateral,(predicado_não_detectado),,False
BH-IHF-2026-APP-C-005,Apêndices.md,243,Nenhum objeto pode_ser_colocado na Área de Substituição.,Nenhum objeto,pode_ser_colocado,na Área de Substituição,False
BH-IHF-2026-APP-C-006,Apêndices.md,244,Garrafas de água podem_ser_guardadas em dispositivo fornecido pela organização do evento.,Garrafas de água,podem_ser_guardadas,em dispositivo fornecido pela organização do evento,False
BH-IHF-2026-APP-C-007,Apêndices.md,245,Toalhas podem_ser_guardadas em dispositivo fornecido pela organização do evento.,Toalhas,podem_ser_guardadas,em dispositivo fornecido pela organização do evento,False
BH-IHF-2026-APP-C-008,Apêndices.md,246,Apenas Atletas registrados na súmula podem_permanecer na Área de Substituição.,Apenas Atletas registrados na súmula,podem_permanecer,na Área de Substituição,False
BH-IHF-2026-APP-C-009,Apêndices.md,247,Apenas Oficiais de Equipe registrados na súmula podem_permanecer na Área de Substituição.,Apenas Oficiais de Equipe registrados na súmula,podem_permanecer,na Área de Substituição,False
BH-IHF-2026-APP-C-010,Apêndices.md,248,Oficiais de Equipe na Área de Substituição devem_usar vestimenta esportiva completa.,Oficiais de Equipe na Área de Substituição,devem_usar,vestimenta esportiva completa,False
BH-IHF-2026-APP-C-011,Apêndices.md,249,"Se intérprete é necessário, então intérprete deve_ocupar posição atrás da Área de Substituição.","Se intérprete é necessário, então intérprete",deve_ocupar,posição atrás da Área de Substituição,False
BH-IHF-2026-APP-C-012,Apêndices.md,250,Cada Equipe permanece na Área de Substituição do respectivo lado.,Cada Equipe permanece na Área de Substituição do respectivo lado,(predicado_não_detectado),,False
BH-IHF-2026-APP-C-013,Apêndices.md,251,Cronometrista deve_apoiar Árbitros no monitoramento da ocupação da Área de Substituição.,Cronometrista,deve_apoiar,Árbitros no monitoramento da ocupação da Área de Substituição,False
BH-IHF-2026-APP-C-014,Apêndices.md,252,Secretário deve_apoiar Árbitros no monitoramento da ocupação da Área de Substituição.,Secretário,deve_apoiar,Árbitros no monitoramento da ocupação da Área de Substituição,False
BH-IHF-2026-APP-C-015,Apêndices.md,253,Delegados devem_apoiar Árbitros no monitoramento da ocupação da Área de Substituição.,Delegados,devem_apoiar,Árbitros no monitoramento da ocupação da Área de Substituição,False
BH-IHF-2026-APP-C-016,Apêndices.md,254,"Se há infração antes da Partida relativa à Área de Substituição, então Partida não_pode_iniciar até correção.","Se há infração antes da Partida relativa à Área de Substituição, então Partida",não_pode_iniciar,até correção,False
BH-IHF-2026-APP-C-017,Apêndices.md,255,"Se há infração durante a Partida relativa à Área de Substituição, então Partida não_pode_continuar após próxima interrupção até resolução.","Se há infração durante a Partida relativa à Área de Substituição, então Partida",não_pode_continuar,após próxima interrupção até resolução,False
BH-IHF-2026-APP-C-018,Apêndices.md,256,Oficiais de Equipe têm_direito de orientar e administrar a Equipe durante a Partida.,Oficiais de Equipe,têm_direito,de orientar e administrar a Equipe durante a Partida,False
BH-IHF-2026-APP-C-019,Apêndices.md,257,Oficiais de Equipe têm_dever de orientar e administrar a Equipe durante a Partida em espírito justo e esportivo.,Oficiais de Equipe,têm_dever,de orientar e administrar a Equipe durante a Partida em espírito justo e esportivo,False
BH-IHF-2026-APP-C-020,Apêndices.md,258,Oficiais de Equipe devem_sentar_ou_ajoelhar na Área de Substituição em princípio.,Oficiais de Equipe,devem_sentar_ou_ajoelhar,na Área de Substituição em princípio,False
BH-IHF-2026-APP-C-021,Apêndices.md,259,Um Oficial de Equipe pode_movimentar-se dentro da Área de Substituição para administrar substituição de Atletas.,Um Oficial de Equipe,pode_movimentar-se,dentro da Área de Substituição para administrar substituição de Atletas,False
BH-IHF-2026-APP-C-022,Apêndices.md,260,Um Oficial de Equipe pode_movimentar-se dentro da Área de Substituição para dar orientação tática.,Um Oficial de Equipe,pode_movimentar-se,dentro da Área de Substituição para dar orientação tática,False
BH-IHF-2026-APP-C-023,Apêndices.md,261,Um Oficial de Equipe pode_movimentar-se dentro da Área de Substituição para prestar atendimento médico.,Um Oficial de Equipe,pode_movimentar-se,dentro da Área de Substituição para prestar atendimento médico,False
BH-IHF-2026-APP-C-024,Apêndices.md,262,Um Oficial de Equipe pode_movimentar-se dentro da Área de Substituição para solicitar Time-out de Equipe.,Um Oficial de Equipe,pode_movimentar-se,dentro da Área de Substituição para solicitar Time-out de Equipe,False
BH-IHF-2026-APP-C-025,Apêndices.md,263,Oficial Responsável pode_comunicar-se com Cronometrista ou Secretário somente em situações incomuns.,Oficial Responsável,pode_comunicar-se,com Cronometrista ou Secretário somente em situações incomuns,False
BH-IHF-2026-APP-C-026,Apêndices.md,264,"Em qualquer instante, apenas um Oficial de Equipe por Equipe possui_permissão de movimentar-se.","Em qualquer instante, apenas um Oficial de Equipe por Equipe",possui_permissão,de movimentar-se,False
BH-IHF-2026-APP-C-027,Apêndices.md,265,Oficial de Equipe em movimento deve_respeitar limites da Área de Substituição.,Oficial de Equipe em movimento,deve_respeitar,limites da Área de Substituição,False
BH-IHF-2026-APP-C-028,Apêndices.md,266,"Oficial de Equipe em movimento deve_respeitar necessidade de visão irrestrita do Cronometrista, Secretário e Delegado.",Oficial de Equipe em movimento,deve_respeitar,"necessidade de visão irrestrita do Cronometrista, Secretário e Delegado",False
BH-IHF-2026-APP-C-029,Apêndices.md,267,Atletas na Área de Substituição devem_sentar_ou_ajoelhar em princípio.,Atletas na Área de Substituição,devem_sentar_ou_ajoelhar,em princípio,False
BH-IHF-2026-APP-C-030,Apêndices.md,268,Atletas substitutos podem_movimentar-se na Área de Substituição quando em breve entrarão na Quadra.,Atletas substitutos,podem_movimentar-se,na Área de Substituição quando em breve entrarão na Quadra,False
BH-IHF-2026-APP-C-031,Apêndices.md,269,Movimento de Atletas substitutos não_pode_ser perturbador.,Movimento de Atletas substitutos,não_pode_ser,perturbador,False
BH-IHF-2026-APP-C-032,Apêndices.md,271,"Oficiais de Equipe não_podem interferir com Árbitros por comportamento provocativo, protesto ou conduta antidesportiva.",Oficiais de Equipe,não_podem,"interferir com Árbitros por comportamento provocativo, protesto ou conduta antidesportiva",False
BH-IHF-2026-APP-C-033,Apêndices.md,272,"Atletas não_podem interferir com Árbitros por comportamento provocativo, protesto ou conduta antidesportiva.",Atletas,não_podem,"interferir com Árbitros por comportamento provocativo, protesto ou conduta antidesportiva",False
BH-IHF-2026-APP-C-034,Apêndices.md,273,"Oficiais de Equipe não_podem insultar Árbitros, Delegados, Cronometrista, Secretário, Atletas, Oficiais de Equipe ou espectadores.",Oficiais de Equipe,não_podem,"insultar Árbitros, Delegados, Cronometrista, Secretário, Atletas, Oficiais de Equipe ou espectadores",False
BH-IHF-2026-APP-C-035,Apêndices.md,274,"Atletas não_podem insultar Árbitros, Delegados, Cronometrista, Secretário, Atletas, Oficiais de Equipe ou espectadores.",Atletas,não_podem,"insultar Árbitros, Delegados, Cronometrista, Secretário, Atletas, Oficiais de Equipe ou espectadores",False
BH-IHF-2026-APP-C-036,Apêndices.md,275,Oficiais de Equipe não_podem sair da Área de Substituição para influenciar o jogo.,Oficiais de Equipe,não_podem,sair da Área de Substituição para influenciar o jogo,False
BH-IHF-2026-APP-C-037,Apêndices.md,276,Atletas não_podem sair da Área de Substituição para influenciar o jogo.,Atletas,não_podem,sair da Área de Substituição para influenciar o jogo,False
BH-IHF-2026-APP-C-038,Apêndices.md,277,Oficiais de Equipe não_podem permanecer ou mover-se ao longo da linha lateral durante aquecimento.,Oficiais de Equipe,não_podem,permanecer ou mover-se ao longo da linha lateral durante aquecimento,False
BH-IHF-2026-APP-C-039,Apêndices.md,278,Atletas não_podem permanecer ou mover-se ao longo da linha lateral durante aquecimento.,Atletas,não_podem,permanecer ou mover-se ao longo da linha lateral durante aquecimento,False
BH-IHF-2026-APP-C-040,Apêndices.md,279,Oficiais de Equipe e Atletas devem_permanecer em geral na Área de Substituição de sua Equipe.,Oficiais de Equipe e Atletas,devem_permanecer,em geral na Área de Substituição de sua Equipe,False
BH-IHF-2026-APP-C-041,Apêndices.md,280,"Se Oficial de Equipe deixa Área de Substituição para outra posição, então perde direito de orientar e administrar a Equipe.","Se Oficial de Equipe deixa Área de Substituição para outra posição, então perde direito de orientar e administrar a Equipe",(predicado_não_detectado),,False
BH-IHF-2026-APP-C-042,Apêndices.md,281,Oficial de Equipe deve_retornar à Área de Substituição para recuperar direito de orientar e administrar a Equipe.,Oficial de Equipe,deve_retornar,à Área de Substituição para recuperar direito de orientar e administrar a Equipe,False
BH-IHF-2026-APP-C-043,Apêndices.md,282,Atletas permanecem sob jurisdição dos Árbitros e Delegados durante toda a Partida.,Atletas permanecem sob jurisdição dos Árbitros e Delegados durante toda a Partida,(predicado_não_detectado),,False
BH-IHF-2026-APP-C-044,Apêndices.md,283,Oficiais de Equipe permanecem sob jurisdição dos Árbitros e Delegados durante toda a Partida.,Oficiais de Equipe permanecem sob jurisdição dos Árbitros e Delegados durante toda a Partida,(predicado_não_detectado),,False
BH-IHF-2026-APP-C-045,Apêndices.md,284,Conduta Antidesportiva fora da Quadra e fora da Área de Substituição deve_ser_punida como se tivesse ocorrido na Quadra ou na Área de Substituição.,Conduta Antidesportiva fora da Quadra e fora da Área de Substituição,deve_ser_punida,como se tivesse ocorrido na Quadra ou na Área de Substituição,False
BH-IHF-2026-APP-C-046,Apêndices.md,285,Conduta Gravemente Antidesportiva fora da Quadra e fora da Área de Substituição deve_ser_punida como se tivesse ocorrido na Quadra ou na Área de Substituição.,Conduta Gravemente Antidesportiva fora da Quadra e fora da Área de Substituição,deve_ser_punida,como se tivesse ocorrido na Quadra ou na Área de Substituição,False
BH-IHF-2026-APP-C-047,Apêndices.md,286,Conduta Extremamente Antidesportiva fora da Quadra e fora da Área de Substituição deve_ser_punida como se tivesse ocorrido na Quadra ou na Área de Substituição.,Conduta Extremamente Antidesportiva fora da Quadra e fora da Área de Substituição,deve_ser_punida,como se tivesse ocorrido na Quadra ou na Área de Substituição,False
BH-IHF-2026-APP-C-048,Apêndices.md,287,"Se Regulamento da Área de Substituição é infringido, então Árbitros devem_agir conforme Regras 16:1d, 16:2c-d ou 16:6b,e,h.","Se Regulamento da Área de Substituição é infringido, então Árbitros",devem_agir,"conforme Regras 16:1d, 16:2c-d ou 16:6b,e,h",False
BH-IHF-2026-APP-C-049,Apêndices.md,288,"Se Árbitros não percebem infração do Regulamento da Área de Substituição, então Cronometrista, Secretário ou Delegado deve_informar Árbitros na próxima interrupção.","Se Árbitros não percebem infração do Regulamento da Área de Substituição, então Cronometrista, Secretário ou Delegado",deve_informar,Árbitros na próxima interrupção,False
BH-IHF-2026-APP-C-050,Apêndices.md,289,Delegados têm_direito de informar Árbitros sobre possível decisão em violação das Regras.,Delegados,têm_direito,de informar Árbitros sobre possível decisão em violação das Regras,False
BH-IHF-2026-APP-C-051,Apêndices.md,290,Delegados têm_direito de informar Árbitros sobre violação do Regulamento da Área de Substituição.,Delegados,têm_direito,de informar Árbitros sobre violação do Regulamento da Área de Substituição,False
BH-IHF-2026-APP-C-052,Apêndices.md,291,Delegado não_pode intervir em decisão dos Árbitros baseada em observação de fatos.,Delegado,não_pode,intervir em decisão dos Árbitros baseada em observação de fatos,False
BH-IHF-2026-APP-C-053,Apêndices.md,292,Delegado pode_interromper a Partida imediatamente.,Delegado,pode_interromper,a Partida imediatamente,False
BH-IHF-2026-APP-C-054,Apêndices.md,293,"Se Delegado interrompe a Partida, então jogo reinicia com Tiro Livre para Equipe que não cometeu a violação.","Se Delegado interrompe a Partida, então jogo reinicia com Tiro Livre para Equipe que não cometeu a violação",(predicado_não_detectado),,False
